name,ratings,price,imgURL,storage_ram,os_processor,camera,display,network,battery
"SAMSUNG Galaxy S23 5G (Phantom Black, 256 GB)",4.5,"₹79,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/7/r/-original-imagmg6gyxbn4md9.jpeg?q=70,Internal Storage256 GBRAM8 GBTotal Memory256 GB,Operating SystemAndroid 13Processor TypeQualcomm Snapdragon 8 Gen 2Processor CoreOcta CorePrimary Clock Speed3.36 GHzSecondary Clock Speed3.36 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz,"Primary Camera AvailableYesPrimary Camera50MP + 10MP + 12MPPrimary Camera FeaturesCamera Feature: AR Zone, Bixby Vison, Director's View, Food, Hyperlapse, Night, Panorama, Photo, Portrait, Video Feature: Portrait Video, Pro, Pro Video, Single Take, Slow Motion, Super Slow Mo, VideoOptical ZoomYesSecondary Camera AvailableYesSecondary Camera12MP Front CameraSecondary Camera FeaturesNAFlashYesHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution7680 x 4320 pixelDigital ZoomUpto 30xFrame Rate30 fpsImage EditorYesDual Camera LensPrimary Camera",Display Size15.49 cm (6.1 inch)Resolution2340 x 1080 PixelsResolution TypeFull HD+GPUQualcomm Adreno 740Display TypeFull HD+ Dynamic AMOLED 2XHD Game SupportYesOther Display FeaturesAdaptive Refresh Rate: 48 Hz - 120Hz,"Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet ConnectivityYes3G Speed5.76 MbpsGPRSYesMicro USB PortYesMicro USB VersionUSB 3.2 Gen 1Bluetooth SupportYesBluetooth Versionv5.3Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac/ax (2.4 GHz | 5 GHz 6 GHz), HE160, MIMO, 1024-QAMWi-Fi HotspotYesNFCYesUSB TetheringYesUSB ConnectivityYesEDGEYesAudio JackType-CMap SupportYesGPS SupportYes",Battery Capacity3900 mAhDual BatteryNo
"SAMSUNG Galaxy A34 5G (Awesome Lime, 128 GB)",4.2,"₹30,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/h/m/galaxy-a34-5g-sm-a346elgains-samsung-original-imagnpz52hphfccb.jpeg?q=70,Internal Storage128 GBRAM8 GBTotal Memory128 GBExpandable Storage1 TBSupported Memory Card TypeMicroSDMemory Card Slot TypeHybrid Slot,"Operating SystemAndroid 13Processor TypeDimensity 1080, Octa CoreProcessor CoreOcta CorePrimary Clock Speed2.6 GHzSecondary Clock Speed2 GHzOperating FrequencyGSM850,GSM900,DCS1800,PCS1900","Primary Camera AvailableYesPrimary Camera48MP + 8MP + 5MPPrimary Camera FeaturesTriple Camera Setup: 48MP + 8MP +5MP, AR Zone, Bixby Vison,Food,Fun,Hyperlapse,Macro,Night,Panorama,Photo,Portrait,Pro,Pro Video,Single Take,Slow Motion,Super slow-mo,VideoOptical ZoomYesSecondary Camera AvailableYesSecondary Camera13MP Front CameraSecondary Camera Features13MP Fixed FocusFlashRear FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording ResolutionUHD (3840 x 2160)Digital Zoom10XFrame Rate30 fpsImage EditorYesDual Camera LensPrimary Camera",Display Size16.76 cm (6.6 inch)Resolution1080 x 2340 pixelsResolution TypeFull HD+GPUARM Mali G68 MP4Display TypeSuper AMOLEDHD Game SupportYesDisplay Colors16M,"Network Type2G, 3G, 4G VOLTE, 5GSupported NetworksGSMInternet Connectivity5G,4GLTE,3G,2GBluetooth SupportYesBluetooth Versionv5.2Wi-FiYesWi-Fi Version802.11Wi-Fi HotspotYesMini HDMI PortNoNFCNoUSB TetheringYesInfraredYesUSB ConnectivityYesAudio JackUSB Type-CMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAhDual BatteryNo
"SAMSUNG Galaxy S23 5G (Phantom Black, 128 GB)",4.5,"₹74,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/7/r/-original-imagmg6gyxbn4md9.jpeg?q=70,Internal Storage128 GBRAM8 GBTotal Memory128 GB,Operating SystemAndroid 13Processor TypeQualcomm Snapdragon 8 Gen 2Processor CoreOcta CorePrimary Clock Speed3.36 GHzSecondary Clock Speed3.36 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz,"Primary Camera AvailableYesPrimary Camera50MP + 10MP + 12MPPrimary Camera FeaturesCamera Feature: AR Zone, Bixby Vison, Director's View, Food, Hyperlapse, Night, Panorama, Photo, Portrait, Video Feature: Portrait Video, Pro, Pro Video, Single Take, Slow Motion, Super Slow Mo, VideoOptical ZoomYesSecondary Camera AvailableYesSecondary Camera12MP Front CameraSecondary Camera FeaturesNAFlashYesHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution7680 x 4320 pixelDigital ZoomUpto 30xFrame Rate30 fpsImage EditorYesDual Camera LensPrimary Camera",Display Size15.49 cm (6.1 inch)Resolution2340 x 1080 PixelsResolution TypeFull HD+GPUQualcomm Adreno 740Display TypeFull HD+ Dynamic AMOLED 2XHD Game SupportYesOther Display FeaturesAdaptive Refresh Rate: 48 Hz - 120Hz,"Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet ConnectivityYes3G Speed5.76 MbpsGPRSYesMicro USB PortYesMicro USB VersionUSB 3.2 Gen 1Bluetooth SupportYesBluetooth Versionv5.3Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac/ax (2.4 GHz | 5 GHz 6 GHz), HE160, MIMO, 1024-QAMWi-Fi HotspotYesNFCYesUSB TetheringYesUSB ConnectivityYesEDGEYesAudio JackType-CMap SupportYesGPS SupportYes",Battery Capacity3900 mAhDual BatteryNo
"SAMSUNG Galaxy A13 (Black, 128 GB)",4.2,"₹16,499",https://rukminim2.flixcart.com/image/312/312/l19m93k0/mobile/g/q/o/-original-imagcv74epgf4fya.jpeg?q=70,Internal Storage128 GBRAM6 GBTotal Memory128 GBExpandable Storage1 TBSupported Memory Card TypeMicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 12Processor TypeExynos Octa CoreProcessor CoreOcta CorePrimary Clock Speed2.2 GHzSecondary Clock Speed2 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz, 3G WCDMA: B2,B5,B8, 4G LTE FDD: B1,B3,B5,B7,B8,B20,B28,B38,B40,B41","Primary Camera AvailableYesPrimary Camera50MP + 5MP + 2MP + 2MPPrimary Camera FeaturesQuad Rear Camera Setup: 50 MP + 5 MP + 2 MP + 2 MP, Camera Feature: Deco Pic, Food, Macro, Panorama, Photo, Portrait, Pro, VideoSecondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera Features8 MP Front CameraFlashYesHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution1080p (@30 fps)Digital Zoom10XFrame Rate30 fpsImage EditorYesDual Camera LensPrimary Camera",Display Size16.76 cm (6.6 inch)Resolution1930 x 1080 PixelResolution TypeFull HD+Display TypeFull HD+ Display,"Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMGPRSYesBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac (2.4 GHz | 5 GHz)Wi-Fi HotspotYesMini HDMI PortNoNFCNoTV OutNoInfraredNoUSB ConnectivityYesAudio JackYesMap SupportYesGPS SupportYes",Battery Capacity5000 mAh
"SAMSUNG Galaxy S23 5G (Cream, 256 GB)",4.5,"₹79,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/1/r/n/-original-imagmg6gyzgzzszt.jpeg?q=70,Internal Storage256 GBRAM8 GBTotal Memory256 GB,Operating SystemAndroid 13Processor TypeQualcomm Snapdragon 8 Gen 2Processor CoreOcta CorePrimary Clock Speed3.36 GHzSecondary Clock Speed3.36 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz,"Primary Camera AvailableYesPrimary Camera50MP + 10MP + 12MPPrimary Camera FeaturesCamera Feature: AR Zone, Bixby Vison, Director's View, Food, Hyperlapse, Night, Panorama, Photo, Portrait, Video Feature: Portrait Video, Pro, Pro Video, Single Take, Slow Motion, Super Slow Mo, VideoOptical ZoomYesSecondary Camera AvailableYesSecondary Camera12MP Front CameraSecondary Camera FeaturesNAFlashYesHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution7680 x 4320 pixelDigital ZoomUpto 30xFrame Rate30 fpsImage EditorYesDual Camera LensPrimary Camera",Display Size15.49 cm (6.1 inch)Resolution2340 x 1080 PixelsResolution TypeFull HD+GPUQualcomm Adreno 740Display TypeFull HD+ Dynamic AMOLED 2XHD Game SupportYesOther Display FeaturesAdaptive Refresh Rate: 48 Hz - 120Hz,"Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet ConnectivityYes3G Speed5.76 MbpsGPRSYesMicro USB PortYesMicro USB VersionUSB 3.2 Gen 1Bluetooth SupportYesBluetooth Versionv5.3Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac/ax (2.4 GHz | 5 GHz 6 GHz), HE160, MIMO, 1024-QAMWi-Fi HotspotYesNFCYesUSB TetheringYesUSB ConnectivityYesEDGEYesAudio JackType-CMap SupportYesGPS SupportYes",Battery Capacity3900 mAhDual BatteryNo
"SAMSUNG Galaxy S23 5G (Cream, 128 GB)",4.5,"₹74,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/1/r/n/-original-imagmg6gyzgzzszt.jpeg?q=70,Internal Storage128 GBRAM8 GBTotal Memory128 GB,Operating SystemAndroid 13Processor TypeQualcomm Snapdragon 8 Gen 2Processor CoreOcta CorePrimary Clock Speed3.36 GHzSecondary Clock Speed3.36 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz,"Primary Camera AvailableYesPrimary Camera50MP + 10MP + 12MPPrimary Camera FeaturesCamera Feature: AR Zone, Bixby Vison, Director's View, Food, Hyperlapse, Night, Panorama, Photo, Portrait, Video Feature: Portrait Video, Pro, Pro Video, Single Take, Slow Motion, Super Slow Mo, VideoOptical ZoomYesSecondary Camera AvailableYesSecondary Camera12MP Front CameraSecondary Camera FeaturesNAFlashYesHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution7680 x 4320 pixelDigital ZoomUpto 30xFrame Rate30 fpsImage EditorYesDual Camera LensPrimary Camera",Display Size15.49 cm (6.1 inch)Resolution2340 x 1080 PixelsResolution TypeFull HD+GPUQualcomm Adreno 740Display TypeFull HD+ Dynamic AMOLED 2XHD Game SupportYesOther Display FeaturesAdaptive Refresh Rate: 48 Hz - 120Hz,"Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet ConnectivityYes3G Speed5.76 MbpsGPRSYesMicro USB PortYesMicro USB VersionUSB 3.2 Gen 1Bluetooth SupportYesBluetooth Versionv5.3Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac/ax (2.4 GHz | 5 GHz 6 GHz), HE160, MIMO, 1024-QAMWi-Fi HotspotYesNFCYesUSB TetheringYesUSB ConnectivityYesEDGEYesAudio JackType-CMap SupportYesGPS SupportYes",Battery Capacity3900 mAhDual BatteryNo
"SAMSUNG Galaxy M11 (Metallic Blue, 64 GB)",4.2,"₹12,490",https://rukminim2.flixcart.com/image/312/312/kavefm80/mobile/w/u/z/samsung-galaxy-m11-sm-m115fmbeins-original-imafscgycugcewty.jpeg?q=70,Internal Storage64 GBRAM4 GBExpandable Storage512 GBSupported Memory Card TypemicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,Operating SystemAndroid 10Processor TypeQualcomm Snapdragon (SDM450-F01) Octa CoreProcessor CoreOcta CorePrimary Clock Speed1.8 GHz,Primary Camera AvailableYesPrimary Camera13MP + 5MP + 2MPPrimary Camera FeaturesTriple Camera Setup: 13 MP (f/1.8) Main Camera + 5 MP (f/2.2) Ultra Wide Camera + 2 MP (f/2.4) Depth CameraSecondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera Features8 MP (f/2.0)FlashYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution1080pImage EditorYesDual Camera LensPrimary Camera,Display Size16.26 cm (6.4 inch)Resolution1560 x 720 PixelsResolution TypeHD+GPUAdreno 506Display TypePLS TFT LCD Infinity-O DisplayDisplay Colors16M,"Network Type4G, 3G, 2GSupported Networks4G LTE, WCDMA, GSMGPRSYesBluetooth SupportYesBluetooth Versionv4.2Wi-FiYesWi-Fi HotspotYesUSB ConnectivityYesMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAh
"SAMSUNG Galaxy A53 (Awesome White, 128 GB)",4,"₹31,999",https://rukminim2.flixcart.com/image/312/312/l3xcr680/mobile/u/j/j/-original-imagexezgtcfapss.jpeg?q=70,Internal Storage128 GBRAM6 GBExpandable Storage1 TBSupported Memory Card TypeMicroSDMemory Card Slot TypeHybrid Slot,"Operating SystemAndroid 12Processor TypeExynos Octa Core ProcessorProcessor CoreOcta CorePrimary Clock Speed2.4 GHzSecondary Clock Speed2 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz, 3G UMTS(WCDMA): B1(2100), B2(1900), B4(AWS), B5(850), B8(900), 4G LTE FDD: B1(2100), B2(1900), B3(1800), B4(AWS), B5(850), B7(2600), B8(900), B12(700), B13(700), B17(700), B20(800), B26(850), B28(700), B66(AWS-3), 4G LTE TDD: B38(2600), B40(2300), B41(2500), 4G 4x4 MIMO: B1(2100), B3(1800), B4(AWS), B7(2600), B66(AWS-3), B38(2600), B41(2500), 5G FDD: N1(2100), N3(1800), N5(850), N7(2600), N8(900), N28(700), N66(AWS-3), 5G TDD: N40(2300), N41(2500), N78(3500), 5G 4x4 MIMO: N1(2100), N3(1800), N7(2600), N66(AWS-3), N41(2500), N78(3500)",Primary Camera AvailableYesPrimary Camera64MP + 12MP + 5MP + 5MPSecondary Camera AvailableYesSecondary Camera32MP Front CameraFlashRear FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution2160p (at 30 fps)Digital Zoom10XFrame Rate30 fpsImage EditorYesDual Camera LensPrimary Camera,Display Size16.51 cm (6.5 inch)Resolution2400 x 1080 PixelsResolution TypeFull HD+GPUARM Mali G68 MP4Display TypeFull HD+ Super AMOLED DisplayHD Game SupportYesDisplay Colors16M,"Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-Fi, GPRS3G Speed5.76 Mbps HSDPAGPRSYesPre-installed BrowserGoogle Chrome, Samsung Browser 15.0Bluetooth SupportYesBluetooth Versionv5.1Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac (2.4 GHz | 5 GHz), VHT80Wi-Fi HotspotYesNFCYesUSB TetheringYesTV OutNoInfraredNoUSB ConnectivityYesAudio JackType CMap SupportGoogle Maps",Battery Capacity5000 mAhDual BatteryNo
"SAMSUNG Galaxy M53 5G (Mystique Green, 128 GB)",4,"₹34,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/b/2/-original-imagfzj8e8hytax2.jpeg?q=70,Internal Storage128 GBRAM8 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 12Processor CoreOcta CorePrimary Clock Speed2.4 GHz,Primary Camera108MP Rear CameraDual Camera LensPrimary Camera,Display Size17.02 cm (6.7 inch)Resolution2400x1080 Pixels,Network Type5GSupported Networks5G,Battery Capacity5000 mAh
"SAMSUNG Galaxy S23 5G (Lavender, 128 GB)",4.5,"₹74,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/l/3/-original-imagmg6gyu3zemex.jpeg?q=70,Internal Storage128 GBRAM8 GBTotal Memory128 GB,Operating SystemAndroid 13Processor TypeQualcomm Snapdragon 8 Gen 2Processor CoreOcta CorePrimary Clock Speed3.36 GHzSecondary Clock Speed3.36 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz,"Primary Camera AvailableYesPrimary Camera50MP + 10MP + 12MPPrimary Camera FeaturesCamera Feature: AR Zone, Bixby Vison, Director's View, Food, Hyperlapse, Night, Panorama, Photo, Portrait, Video Feature: Portrait Video, Pro, Pro Video, Single Take, Slow Motion, Super Slow Mo, VideoOptical ZoomYesSecondary Camera AvailableYesSecondary Camera12MP Front CameraSecondary Camera FeaturesNAFlashYesHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution7680 x 4320 pixelDigital ZoomUpto 30xFrame Rate30 fpsImage EditorYesDual Camera LensPrimary Camera",Display Size15.49 cm (6.1 inch)Resolution2340 x 1080 PixelsResolution TypeFull HD+GPUQualcomm Adreno 740Display TypeFull HD+ Dynamic AMOLED 2XHD Game SupportYesOther Display FeaturesAdaptive Refresh Rate: 48 Hz - 120Hz,"Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet ConnectivityYes3G Speed5.76 MbpsGPRSYesMicro USB PortYesMicro USB VersionUSB 3.2 Gen 1Bluetooth SupportYesBluetooth Versionv5.3Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac/ax (2.4 GHz | 5 GHz 6 GHz), HE160, MIMO, 1024-QAMWi-Fi HotspotYesNFCYesUSB TetheringYesUSB ConnectivityYesEDGEYesAudio JackType-CMap SupportYesGPS SupportYes",Battery Capacity3900 mAhDual BatteryNo
"SAMSUNG Galaxy F23 5G (Copper Blush, 128 GB)",4.2,"₹14,499",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/c/v/-original-imagehzbaw2wugme.jpeg?q=70,Internal Storage128 GBRAM4 GBTotal Memory128 GBExpandable Storage1 TBSupported Memory Card TypeMicroSDMemory Card Slot TypeDedicated SlotCall Log MemoryYes,"Operating SystemAndroid 12Processor TypeQualcomm Snapdragon 750GProcessor CoreOcta CorePrimary Clock Speed2.2 GHzSecondary Clock Speed2.2 GHzOperating Frequency2G GSM: GSM850/GSM900/DCS1800/PCS1900, 3G UMTS(WCDMA): B1(2100)/B2(1900)/B4(AWS)/B5(850)/B8(900), 4G FDD LTE: B1(2100)/B2(1900)/B3(1800)/B4(AWS)/B5(850)/B7(2600)/B8(900)/B12(700)/B17(700)/B20(800)/B26(850)/B28(700)/B66(AWS-3), 4G TDD LTE: B38(2600)/B40(2300)/B41(2500), 5G FDD: N1(2100),N3(1800),N5(850),N7(2600),N8(900),N20(800),N28(700),N66(AWS-3), 5G TDD: N38(2600),N40(2300),N41(2500),N78(3500)","Primary Camera AvailableYesPrimary Camera50MP + 8MP + 2MPPrimary Camera FeaturesTriple Camera Setup: 50MP + 8MP + 2MP, Camera Feature: AR Zone, Bixby Vision, Food, Hyperlapse, Macro, Night, Panorama, Photo, Portrait, Pro, Pro Video, Scene Optimizer, Single Take, Slow Motion, Super Slow-Mo, VideoSecondary Camera AvailableYesSecondary Camera8MP Front CameraSecondary Camera Features8MP Camera Setup Ultra wide cameraFlashYesHD RecordingYesVideo RecordingYesDigital Zoom10XFrame Rate30 fpsImage EditorYesDual Camera LensPrimary Camera",Display Size16.76 cm (6.6 inch)Resolution2408 x 1080 PixelsResolution TypeFull HD+GPUQualcomm Adreno 619Display TypeFull HD+,"Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-FiGPRSYesPre-installed BrowserGoogle Chrome, Samsung S-Browser 13.2Micro USB PortNoMini USB PortNoBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac (2.4 GHz | 5 GHz)Wi-Fi HotspotYesMini HDMI PortNoNFCYesTV OutNoInfraredNoUSB ConnectivityYesAudio JackYesMap SupportYesGPS SupportYes",Battery Capacity5000 mAh
"SAMSUNG Galaxy A33 (Awesome Blue, 128 GB)",4.1,"₹27,499",https://rukminim2.flixcart.com/image/312/312/l3xcr680/mobile/c/4/9/-original-imagexeyqhh6vwzk.jpeg?q=70,Internal Storage128 GBRAM8 GBTotal Memory128 GBExpandable Storage1 TBSupported Memory Card TypeMicroSD,"Operating SystemAndroid 12Processor TypeExynos 1280Processor CoreOcta CorePrimary Clock Speed2.4 GHzSecondary Clock Speed2 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz, 3G WCDMA: B1,B2,B4,B5,B8, 4G LTE FDD: B1,B2,B3,B4,B5,B7,B8,B12,B17,B20,B26,B28,B66, 5G TDD: N38,N40,N41,N78",Primary Camera AvailableYesPrimary Camera48MP + 8MP + 5MP + 2MPSecondary Camera AvailableYesSecondary Camera13MP Front CameraFlashRear FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution1080p (at 30 fps)Digital Zoom10XFrame Rate30 fpsImage EditorYesDual Camera LensPrimary Camera,Display Size16.26 cm (6.4 inch)Resolution2400 x 1080 PixelsResolution TypeFull HD+GPUARM Mali G68 MP4Display TypeSuper AMOLEDDisplay Colors16M,"Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-FiGPRSYesPre-installed BrowserGoogle Chrome, Samsung S-Browser 16.0Bluetooth SupportYesBluetooth Versionv5.1Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac (2.4 GHz | 5 GHz), VHT80Wi-Fi HotspotYesNFCNoUSB TetheringYesTV OutNoInfraredNoAudio JackType CMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAhDual BatteryNo
"SAMSUNG Galaxy A33 (Awesome Black, 128 GB)",4.1,"₹27,990",https://rukminim2.flixcart.com/image/312/312/l3xcr680/mobile/n/u/4/-original-imagexeyrcz5ckyy.jpeg?q=70,Internal Storage128 GBRAM8 GBTotal Memory128 GBExpandable Storage1 TBSupported Memory Card TypeMicroSD,"Operating SystemAndroid 12Processor TypeExynos 1280Processor CoreOcta CorePrimary Clock Speed2.4 GHzSecondary Clock Speed2 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz, 3G WCDMA: B1,B2,B4,B5,B8, 4G LTE FDD: B1,B2,B3,B4,B5,B7,B8,B12,B17,B20,B26,B28,B66, 5G TDD: N38,N40,N41,N78",Primary Camera AvailableYesPrimary Camera48MP + 8MP + 5MP + 2MPSecondary Camera AvailableYesSecondary Camera13MP Front CameraFlashRear FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution1080p (at 30 fps)Digital Zoom10XFrame Rate30 fpsImage EditorYesDual Camera LensPrimary Camera,Display Size16.26 cm (6.4 inch)Resolution2400 x 1080 PixelsResolution TypeFull HD+GPUARM Mali G68 MP4Display TypeSuper AMOLEDDisplay Colors16M,"Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet Connectivity5G, 4G, 3G, Wi-FiGPRSYesPre-installed BrowserGoogle Chrome, Samsung S-Browser 16.0Bluetooth SupportYesBluetooth Versionv5.1Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac (2.4 GHz | 5 GHz), VHT80Wi-Fi HotspotYesNFCNoUSB TetheringYesTV OutNoInfraredNoAudio JackType CMap SupportGoogle MapsGPS SupportYes",Battery Capacity5000 mAhDual BatteryNo
"SAMSUNG Galaxy M32 (Black, 128 GB)",4.2,"₹14,995",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/c/r/-original-imag4pfhh7mycw2u.jpeg?q=70,Internal Storage128 GBRAM6 GBMemory Card Slot TypeDedicated Slot,Operating SystemAndroid 11Processor CoreOcta CorePrimary Clock Speed2 GHz,Primary Camera64MP Rear CameraDual Camera LensPrimary Camera,Display Size16.26 cm (6.4 inch)Resolution2400 x 1080 Pixels,"Network Type4G, 3G, 2GSupported Networks4G LTE, UMTS, GSM",Battery Capacity6000 mAh
"SAMSUNG Galaxy S23 Plus 5G (Cream, 512 GB)",4.5,"₹1,04,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/c/x/-original-imagmg6gy7x3xwcg.jpeg?q=70,Internal Storage512 GBRAM8 GBTotal Memory512 GB,Operating SystemAndroid 13Processor TypeQualcomm Snapdragon 8 Gen 2Processor CoreOcta CorePrimary Clock Speed3.36 GHzSecondary Clock Speed3.36 GHzOperating Frequency2G GSM: 850/900/1800/1900 MHz,"Primary Camera AvailableYesPrimary Camera50MP + 10MP + 12MPPrimary Camera FeaturesCamera Feature: AR Zone, Bixby Vison, Director's View, Food, Hyperlapse, Night, Panorama, Photo, Portrait, Video Feature: Portrait Video, Pro, Pro Video, Single Take, Slow Motion, Super Slow Mo, VideoOptical ZoomYesSecondary Camera AvailableYesSecondary Camera12MP Front CameraSecondary Camera FeaturesNAFlashYesHD RecordingYesFull HD RecordingYesVideo RecordingYesVideo Recording Resolution7680 x 4320 pixelDigital ZoomUpto 30xFrame Rate30 fpsImage EditorYesDual Camera LensPrimary Camera",Display Size16.76 cm (6.6 inch)Resolution2340 x 1080 PixelsResolution TypeFull HD+GPUQualcomm Adreno 740Display TypeFull HD+ Dynamic AMOLED 2XHD Game SupportYesOther Display FeaturesAdaptive Refresh Rate: 48 Hz - 120Hz,"Network Type5G, 4G, 3G, 2GSupported Networks5G, 4G LTE, WCDMA, GSMInternet ConnectivityYes3G Speed5.76 MbpsGPRSYesMicro USB PortYesMicro USB VersionUSB 3.2 Gen 1Bluetooth SupportYesBluetooth Versionv5.3Wi-FiYesWi-Fi Version802.11 a/b/g/n/ac/ax (2.4 GHz | 5 GHz 6 GHz), HE160, MIMO, 1024-QAMWi-Fi HotspotYesNFCYesUSB TetheringYesUSB ConnectivityYesEDGEYesAudio JackType-CMap SupportYesGPS SupportYes",Battery Capacity4700 mAhDual BatteryNo
"SAMSUNG Galaxy M31 (Ocean Blue, 64 GB)",4.3,"₹18,999",https://rukminim2.flixcart.com/image/312/312/k7f34i80/mobile/h/e/4/samsung-galaxy-m31-sm-m315fzbdins-original-imafpnrzfeyrmq8a.jpeg?q=70,Internal Storage64 GBRAM6 GBExpandable Storage512 GBSupported Memory Card TypemicroSDXCMemory Card Slot TypeDedicated Slot,Operating SystemAndroid Pie 10Processor TypeSamsung Exynos 9 Octa 9611Processor CoreOcta CorePrimary Clock Speed2.3 GHzSecondary Clock Speed1.7 GHz,"Primary Camera AvailableYesPrimary Camera64MP + 8MP + 5MP + 5MPPrimary Camera FeaturesLED flash, panorama, HDR,	8 x Digital Zoom, Auto Flash, Face detection, Touch to focusSecondary Camera AvailableYesSecondary Camera32MP Front CameraSecondary Camera FeaturesHDRFlashFrontHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary Camera",Display Size16.26 cm (6.4 inch)Resolution2340 x 1080$$pixelResolution TypeFull HD+GPUMali-G72 MP3,"Network Type4G VOLTE, 3GSupported Networks4G LTE, GSMWAPYesWAP Version2Bluetooth SupportYesBluetooth Version5Wi-FiYesWi-Fi VersionWi-Fi 802.11 a/b/g/n/acWi-Fi HotspotYesUSB TetheringYesGPRS FeaturesGPS with A-GPS, GLONASS, GALILEO, BDS",Battery Capacity6000 mAhBattery Typelithium-ion
